page_url,title,type,question_id,activity,sub_question_label,active,median,resolution_criteria,fine_print,fan_graph,custom_group
/questions/15254/anc-receiving-50-of-the-vote-in-2024/,Will the ANC receive more than 50% of the vote in the 2024 South African general election?,forecast,15254,0.881398653048621,,OPEN,0.5,"This question will resolve as **Yes** if the ANC receives more than 50% of the votes. The question resolves as **No** otherwise. 

This question resolves on the basis of the official results of the 2024 general election based on the [Electoral Commission of South Africa](https://www.elections.org.za/pw/) and its [election results page](https://results.elections.org.za/home/). 

If the resolution source does not post the results, [credible sources](https://www.metaculus.com/help/faq/#definitions) reporting on the election may instead be used to determine the vote share of the ANC.

If the election is held prior to 2024 or postponed into 2025 (or later), or if the election is not held at all, this question resolves as **Ambiguous**",,False,
/questions/15277/belarus-eu-candidate-status-before-2030/,Will Belarus become a EU candidate country before 2030?,forecast,15277,0.00014266796427939743,,OPEN,0.03,"This question resolves as **Yes** if Belarus officially is declared a candidate country for joining the EU according to the European Union. This question resolves on the basis of [this list](https://european-union.europa.eu/principles-countries-history/joining-eu_en). If this list is no longer available, the question resolves based on official EU announcements that Belarus is a candidate country before 2030.

If either the EU or Belarus cease existing, this question resolve ambiguously. Otherwise, this question resolves as **No**",,False,
/questions/15290/march-madness-schools-with-two-teams/,How many NCAA Division I schools will have both their men’s and women’s basketball teams make the 2023 NCAA Division I Basketball Tournament?,forecast,15290,2.983535632920469e-136,,RESOLVED,0.72026,"This question resolves as the number of [NCAA Division I schools](https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_institutions) that have both their men’s and women’s basketball teams qualify for one of the 68 spots in the Tournament, either by winning their conference tournament or receiving an at-large bid. 

The question will resolve using [this site](https://www.ncaa.com/march-madness-live/bracket) for the men’s tournament and [this one](https://www.ncaa.com/womens-basketball/tournament/bracket) for the women’s tournament.

*This question is part of the [Beginner Tournament](https://www.metaculus.com/tournament/beginner-tournament/), a set of questions designed to be an introduction to forecasting for those who are relatively new.*","Note that this question uses *open boundaries*, meaning the answer may resolve as **<5** or **>30**.",False,
/questions/15373/march-madness-schools-with-two-teams/,How many NCAA Division I schools will have both their men’s and women’s basketball teams make the 2023 NCAA Division I Basketball Tournament?,forecast,15373,2.6592527012485064e-130,,RESOLVED,0.61497,"This question resolves as the number of [NCAA Division I schools](https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_institutions) that have both their men’s and women’s basketball teams qualify for one of the 68 spots in the Tournament, either by winning their conference tournament or receiving an at-large bid. 

The question will resolve using [this site](https://www.ncaa.com/march-madness-live/bracket) for the men’s tournament and [this one](https://www.ncaa.com/womens-basketball/tournament/bracket) for the women’s tournament.


*This question is part of the [Beginner Tournament](https://www.metaculus.com/tournament/beginner-tournament/), a set of questions designed to be an introduction to forecasting for those who are relatively new.*","Note that this question uses *open boundaries*, meaning the answer may resolve as **not >=5** or **not <=30**.",False,
/questions/15621/macron-no-longer-president-before-2027/,Will Emmanuel Macron cease being President of France before 2027?,forecast,15621,1.8769764922288204e-07,,OPEN,0.05,"This question will resolve as **Yes** if Emmanuel Macron is no longer the French President at any point before 2027 for whatever reason. This question will resolve on the basis of [the official Élysée](https://www.elysee.fr/en/) or reports by [credible sources](https://www.metaculus.com/help/faq/#definitions). 

If Emmanuel Macron is still President on January 1, 2027, this question will resolve as **No**",,False,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,group,15703,0.0006561420932502688,,CLOSED,N/A,"These sub-questions will resolve as the number of seats won by the respective party in the Election of the 54th Parliament of New Zealand, according to the [New Zealand Election Comission](https://vote.nz/).  This election is scheduled to be held on October 14, 2023, though it may be held earlier if a [snap election](https://en.wikipedia.org/wiki/Electoral_system_of_New_Zealand) is declared.",,False,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,,15708,,Te Pāti Māori,CLOSED,0.02275,,,,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,,15706,,Green,CLOSED,0.09239,,,,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,,15707,,ACT,CLOSED,0.11479,,,,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,,15705,,National,CLOSED,0.39104,,,,
/questions/15703/seats-won-in-2023-nz-general-election/,How many seats will these parties win in the next New Zealand general election?,,15704,,Labour,CLOSED,0.38361,,,,
/questions/15755/2023-spanish-elections/,Which party will win the most seats in the 2023 Spanish Congress of Deputies election?,group,15755,1.766909851089795e-41,,RESOLVED,N/A,"This question will resolve as **Yes** for the party with the highest number of seats in the 2023 Spanish elections of the Congress of Deputies based on the results reported on this [list](https://en.wikipedia.org/wiki/2023_Spanish_general_election) or based on credible media reports, and as **No** for all other parties.

If the election is postponed past December 31, 2023, all sub-questions will be **Annulled**. 

If there are two (or more) runs for the 2023 Spanish elections of the Congress of Deputies (for whatever reason), the first run will count.","For this question, individual parties and not their parliamentary groups or alliances count for resolution. For example, it is the seats that PSOE gets that resolve its subquestion, not the seats that PSOE/PSC get. Similarly, for Podemos, it is the seats that 'Podemos' gets, not the votes that Unidas Podemos gets.

If new parties are created that poll reasonably well, they will be added. If old parties join with others such that their votes are not separate, the old parties will be resolved as ambiguous. 

However, if any of the parties listed here enter alliances with others, the question will still resolve on the basis of the specific party's seats, and entering an electoral alliance will not have the subquestion resolved ambiguously (for as long as the number of seats won by the respective individual party are still identifiable).

If two parties are tied for seats, this question will resolve as **Yes** for both.",False,
/questions/15755/2023-spanish-elections/,Which party will win the most seats in the 2023 Spanish Congress of Deputies election?,,15759,,Podemos,RESOLVED,0.01,,,,
/questions/15755/2023-spanish-elections/,Which party will win the most seats in the 2023 Spanish Congress of Deputies election?,,15758,,Vox,RESOLVED,0.01,,,,
/questions/15755/2023-spanish-elections/,Which party will win the most seats in the 2023 Spanish Congress of Deputies election?,,15756,,PSOE,RESOLVED,0.33,,,,
/questions/15755/2023-spanish-elections/,Which party will win the most seats in the 2023 Spanish Congress of Deputies election?,,15757,,People's Party (PP),RESOLVED,0.75,,,,
/notebooks/15760/wisdom-of-the-crowd-vs-the-best-of-the-best-of-the-best/,Wisdom of the Crowd vs. the Best of the Best of the Best,notebook,15760,4.6947886798248875e-115,,OPEN,N/A,,,False,
/questions/15767/2023-polish-parliamentary-elections/,Which party will win the most seats in the 2023 Polish parliamentary (Sejm) elections?,group,15767,0.00010449926714362881,,CLOSED,N/A,"The listed party who wins the highest number of seats in the 2023 Polish parliamentary elections for the Sejm will resolve as **Yes**, according to credible media reports.  All other parties will resolve as **No**.

If no Sejm Election occurs between April 1, 2023 to December 31, 2023, all sub-questions will be **Annulled**.

If there are two (or more) 2023 Polish parliamentary elections for the Sejm (for whatever reason), only the first election will be considered by this question.","For this question, individual parties and not their parliamentary groups or alliances count for resolution. For example, it is the seats that PiS gets that resolve its subquestion, not the seats that the United Right alliance get. 

New parties may be added to this question at any time. If old parties join with others such that their votes are not separate, the old parties will be resolved as ambiguous.

However, if any of the parties listed here enter alliances with others, the question will still resolve on the basis of the specific party's seats, and entering an electoral alliance will not have the subquestion resolved ambiguously (for as long as the number of seats won by the respective individual party are still identifiable).

If two parties are tied for seats, this question will resolve as Yes for both.",False,
